,항공사,편명,출발지,도착지,요일,출발시간,도착시간,운행기간,?,시간,날짜
785,제주항공,7C112,제주,서울/김포,월 화 수 목 금 토 일,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-19
786,제주항공,7C112,제주,서울/김포,월 화 수 목 금 토 일,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-20
787,티웨이항공,TW714,제주,서울/김포,  화       토  ,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-22
788,티웨이항공,TW714,제주,서울/김포,  화       토  ,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-15
789,티웨이항공,TW714,제주,서울/김포,  화       토  ,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-26
790,티웨이항공,TW714,제주,서울/김포,  화       토  ,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-19
791,아시아나항공,OZ8124,제주,대구,월 화 수 목 금 토 일,11:40,12:45,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-21
792,아시아나항공,OZ8124,제주,대구,월 화 수 목 금 토 일,11:40,12:45,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-22
793,아시아나항공,OZ8124,제주,대구,월 화 수 목 금 토 일,11:40,12:45,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-15
794,아시아나항공,OZ8124,제주,대구,월 화 수 목 금 토 일,11:40,12:45,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-23
795,아시아나항공,OZ8124,제주,대구,월 화 수 목 금 토 일,11:40,12:45,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-16
796,아시아나항공,OZ8124,제주,대구,월 화 수 목 금 토 일,11:40,12:45,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-24
797,아시아나항공,OZ8124,제주,대구,월 화 수 목 금 토 일,11:40,12:45,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-17
798,아시아나항공,OZ8124,제주,대구,월 화 수 목 금 토 일,11:40,12:45,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-25
799,아시아나항공,OZ8124,제주,대구,월 화 수 목 금 토 일,11:40,12:45,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-18
800,아시아나항공,OZ8124,제주,대구,월 화 수 목 금 토 일,11:40,12:45,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-26
801,아시아나항공,OZ8124,제주,대구,월 화 수 목 금 토 일,11:40,12:45,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-19
802,아시아나항공,OZ8124,제주,대구,월 화 수 목 금 토 일,11:40,12:45,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-20
803,대한항공,KE1218,제주,서울/김포,월 화 수 목 금 토 일,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-21
804,대한항공,KE1218,제주,서울/김포,월 화 수 목 금 토 일,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-22
805,대한항공,KE1218,제주,서울/김포,월 화 수 목 금 토 일,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-15
806,대한항공,KE1218,제주,서울/김포,월 화 수 목 금 토 일,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-23
807,대한항공,KE1218,제주,서울/김포,월 화 수 목 금 토 일,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-16
808,대한항공,KE1218,제주,서울/김포,월 화 수 목 금 토 일,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-24
809,대한항공,KE1218,제주,서울/김포,월 화 수 목 금 토 일,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-17
810,대한항공,KE1218,제주,서울/김포,월 화 수 목 금 토 일,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-25
811,대한항공,KE1218,제주,서울/김포,월 화 수 목 금 토 일,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-18
812,대한항공,KE1218,제주,서울/김포,월 화 수 목 금 토 일,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-26
813,대한항공,KE1218,제주,서울/김포,월 화 수 목 금 토 일,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-19
814,대한항공,KE1218,제주,서울/김포,월 화 수 목 금 토 일,11:40,12:50,2019-03-31 ~ 2019-10-26,11:40,11시,2019-10-20
815,진에어,LJ314,제주,서울/김포,월 화 수 목 금 토 일,11:45,13:00,2019-03-31 ~ 2019-10-26,11:45,11시,2019-10-21
816,진에어,LJ314,제주,서울/김포,월 화 수 목 금 토 일,11:45,13:00,2019-03-31 ~ 2019-10-26,11:45,11시,2019-10-22
817,진에어,LJ314,제주,서울/김포,월 화 수 목 금 토 일,11:45,13:00,2019-03-31 ~ 2019-10-26,11:45,11시,2019-10-15
818,진에어,LJ314,제주,서울/김포,월 화 수 목 금 토 일,11:45,13:00,2019-03-31 ~ 2019-10-26,11:45,11시,2019-10-23
819,진에어,LJ314,제주,서울/김포,월 화 수 목 금 토 일,11:45,13:00,2019-03-31 ~ 2019-10-26,11:45,11시,2019-10-16
820,진에어,LJ314,제주,서울/김포,월 화 수 목 금 토 일,11:45,13:00,2019-03-31 ~ 2019-10-26,11:45,11시,2019-10-24
821,진에어,LJ314,제주,서울/김포,월 화 수 목 금 토 일,11:45,13:00,2019-03-31 ~ 2019-10-26,11:45,11시,2019-10-17
822,진에어,LJ314,제주,서울/김포,월 화 수 목 금 토 일,11:45,13:00,2019-03-31 ~ 2019-10-26,11:45,11시,2019-10-25
823,진에어,LJ314,제주,서울/김포,월 화 수 목 금 토 일,11:45,13:00,2019-03-31 ~ 2019-10-26,11:45,11시,2019-10-18
824,진에어,LJ314,제주,서울/김포,월 화 수 목 금 토 일,11:45,13:00,2019-03-31 ~ 2019-10-26,11:45,11시,2019-10-26
825,진에어,LJ314,제주,서울/김포,월 화 수 목 금 토 일,11:45,13:00,2019-03-31 ~ 2019-10-26,11:45,11시,2019-10-19
826,진에어,LJ314,제주,서울/김포,월 화 수 목 금 토 일,11:45,13:00,2019-03-31 ~ 2019-10-26,11:45,11시,2019-10-20
827,대한항공,KE1904,제주,광주,  화   목 금 토 일,11:50,12:50,2019-04-16 ~ 2019-10-26,11:50,11시,2019-10-22
828,대한항공,KE1904,제주,광주,  화   목 금 토 일,11:50,12:50,2019-04-16 ~ 2019-10-26,11:50,11시,2019-10-15
829,대한항공,KE1904,제주,광주,  화   목 금 토 일,11:50,12:50,2019-04-16 ~ 2019-10-26,11:50,11시,2019-10-24
830,대한항공,KE1904,제주,광주,  화   목 금 토 일,11:50,12:50,2019-04-16 ~ 2019-10-26,11:50,11시,2019-10-17
831,대한항공,KE1904,제주,광주,  화   목 금 토 일,11:50,12:50,2019-04-16 ~ 2019-10-26,11:50,11시,2019-10-25
832,대한항공,KE1904,제주,광주,  화   목 금 토 일,11:50,12:50,2019-04-16 ~ 2019-10-26,11:50,11시,2019-10-18
833,대한항공,KE1904,제주,광주,  화   목 금 토 일,11:50,12:50,2019-04-16 ~ 2019-10-26,11:50,11시,2019-10-26
834,대한항공,KE1904,제주,광주,  화   목 금 토 일,11:50,12:50,2019-04-16 ~ 2019-10-26,11:50,11시,2019-10-19
835,대한항공,KE1904,제주,광주,  화   목 금 토 일,11:50,12:50,2019-04-16 ~ 2019-10-26,11:50,11시,2019-10-20
836,대한항공,KE1822,제주,울산,월 화 수 목 금 토  ,11:50,12:55,2019-04-01 ~ 2019-10-26,11:50,11시,2019-10-21
837,대한항공,KE1822,제주,울산,월 화 수 목 금 토  ,11:50,12:55,2019-04-01 ~ 2019-10-26,11:50,11시,2019-10-22
838,대한항공,KE1822,제주,울산,월 화 수 목 금 토  ,11:50,12:55,2019-04-01 ~ 2019-10-26,11:50,11시,2019-10-15
839,대한항공,KE1822,제주,울산,월 화 수 목 금 토  ,11:50,12:55,2019-04-01 ~ 2019-10-26,11:50,11시,2019-10-23
840,대한항공,KE1822,제주,울산,월 화 수 목 금 토  ,11:50,12:55,2019-04-01 ~ 2019-10-26,11:50,11시,2019-10-16
841,대한항공,KE1822,제주,울산,월 화 수 목 금 토  ,11:50,12:55,2019-04-01 ~ 2019-10-26,11:50,11시,2019-10-24
842,대한항공,KE1822,제주,울산,월 화 수 목 금 토  ,11:50,12:55,2019-04-01 ~ 2019-10-26,11:50,11시,2019-10-17
843,대한항공,KE1822,제주,울산,월 화 수 목 금 토  ,11:50,12:55,2019-04-01 ~ 2019-10-26,11:50,11시,2019-10-25
844,대한항공,KE1822,제주,울산,월 화 수 목 금 토  ,11:50,12:55,2019-04-01 ~ 2019-10-26,11:50,11시,2019-10-18
845,대한항공,KE1822,제주,울산,월 화 수 목 금 토  ,11:50,12:55,2019-04-01 ~ 2019-10-26,11:50,11시,2019-10-26
846,대한항공,KE1822,제주,울산,월 화 수 목 금 토  ,11:50,12:55,2019-04-01 ~ 2019-10-26,11:50,11시,2019-10-19
847,대한항공,KE1220,제주,서울/김포,월 화 수 목   토 일,12:00,13:10,2019-08-05 ~ 2019-10-26,12:00,12시,2019-10-21
848,대한항공,KE1220,제주,서울/김포,월 화 수 목   토 일,12:00,13:10,2019-08-05 ~ 2019-10-26,12:00,12시,2019-10-22
849,대한항공,KE1220,제주,서울/김포,월 화 수 목   토 일,12:00,13:10,2019-08-05 ~ 2019-10-26,12:00,12시,2019-10-15
850,대한항공,KE1220,제주,서울/김포,월 화 수 목   토 일,12:00,13:10,2019-08-05 ~ 2019-10-26,12:00,12시,2019-10-23
851,대한항공,KE1220,제주,서울/김포,월 화 수 목   토 일,12:00,13:10,2019-08-05 ~ 2019-10-26,12:00,12시,2019-10-16
852,대한항공,KE1220,제주,서울/김포,월 화 수 목   토 일,12:00,13:10,2019-08-05 ~ 2019-10-26,12:00,12시,2019-10-24
853,대한항공,KE1220,제주,서울/김포,월 화 수 목   토 일,12:00,13:10,2019-08-05 ~ 2019-10-26,12:00,12시,2019-10-17
854,대한항공,KE1220,제주,서울/김포,월 화 수 목   토 일,12:00,13:10,2019-08-05 ~ 2019-10-26,12:00,12시,2019-10-26
855,대한항공,KE1220,제주,서울/김포,월 화 수 목   토 일,12:00,13:10,2019-08-05 ~ 2019-10-26,12:00,12시,2019-10-19
856,대한항공,KE1220,제주,서울/김포,월 화 수 목   토 일,12:00,13:10,2019-08-05 ~ 2019-10-26,12:00,12시,2019-10-20
857,대한항공,KE1004,제주,부산/김해,월 화 수 목 금 토 일,12:00,13:00,2019-03-31 ~ 2019-10-26,12:00,12시,2019-10-21
858,대한항공,KE1004,제주,부산/김해,월 화 수 목 금 토 일,12:00,13:00,2019-03-31 ~ 2019-10-26,12:00,12시,2019-10-22
859,대한항공,KE1004,제주,부산/김해,월 화 수 목 금 토 일,12:00,13:00,2019-03-31 ~ 2019-10-26,12:00,12시,2019-10-15
860,대한항공,KE1004,제주,부산/김해,월 화 수 목 금 토 일,12:00,13:00,2019-03-31 ~ 2019-10-26,12:00,12시,2019-10-23
861,대한항공,KE1004,제주,부산/김해,월 화 수 목 금 토 일,12:00,13:00,2019-03-31 ~ 2019-10-26,12:00,12시,2019-10-16
862,대한항공,KE1004,제주,부산/김해,월 화 수 목 금 토 일,12:00,13:00,2019-03-31 ~ 2019-10-26,12:00,12시,2019-10-24
863,대한항공,KE1004,제주,부산/김해,월 화 수 목 금 토 일,12:00,13:00,2019-03-31 ~ 2019-10-26,12:00,12시,2019-10-17
864,대한항공,KE1004,제주,부산/김해,월 화 수 목 금 토 일,12:00,13:00,2019-03-31 ~ 2019-10-26,12:00,12시,2019-10-25
865,대한항공,KE1004,제주,부산/김해,월 화 수 목 금 토 일,12:00,13:00,2019-03-31 ~ 2019-10-26,12:00,12시,2019-10-18
866,대한항공,KE1004,제주,부산/김해,월 화 수 목 금 토 일,12:00,13:00,2019-03-31 ~ 2019-10-26,12:00,12시,2019-10-26
867,대한항공,KE1004,제주,부산/김해,월 화 수 목 금 토 일,12:00,13:00,2019-03-31 ~ 2019-10-26,12:00,12시,2019-10-19
868,대한항공,KE1004,제주,부산/김해,월 화 수 목 금 토 일,12:00,13:00,2019-03-31 ~ 2019-10-26,12:00,12시,2019-10-20
869,제주항공,7C114,제주,서울/김포,월 화 수 목 금 토 일,12:05,13:15,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-21
870,제주항공,7C114,제주,서울/김포,월 화 수 목 금 토 일,12:05,13:15,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-22
871,제주항공,7C114,제주,서울/김포,월 화 수 목 금 토 일,12:05,13:15,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-15
872,제주항공,7C114,제주,서울/김포,월 화 수 목 금 토 일,12:05,13:15,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-23
873,제주항공,7C114,제주,서울/김포,월 화 수 목 금 토 일,12:05,13:15,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-16
874,제주항공,7C114,제주,서울/김포,월 화 수 목 금 토 일,12:05,13:15,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-24
875,제주항공,7C114,제주,서울/김포,월 화 수 목 금 토 일,12:05,13:15,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-17
876,제주항공,7C114,제주,서울/김포,월 화 수 목 금 토 일,12:05,13:15,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-25
877,제주항공,7C114,제주,서울/김포,월 화 수 목 금 토 일,12:05,13:15,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-18
878,제주항공,7C114,제주,서울/김포,월 화 수 목 금 토 일,12:05,13:15,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-26
879,제주항공,7C114,제주,서울/김포,월 화 수 목 금 토 일,12:05,13:15,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-19
880,제주항공,7C114,제주,서울/김포,월 화 수 목 금 토 일,12:05,13:15,2019-03-31 ~ 2019-10-26,12:05,12시,2019-10-20
881,아시아나항공,OZ8922,제주,서울/김포,월 화 수 목 금 토 일,12:10,13:20,2019-03-31 ~ 2019-10-26,12:10,12시,2019-10-21
882,아시아나항공,OZ8922,제주,서울/김포,월 화 수 목 금 토 일,12:10,13:20,2019-03-31 ~ 2019-10-26,12:10,12시,2019-10-22
883,아시아나항공,OZ8922,제주,서울/김포,월 화 수 목 금 토 일,12:10,13:20,2019-03-31 ~ 2019-10-26,12:10,12시,2019-10-15
884,아시아나항공,OZ8922,제주,서울/김포,월 화 수 목 금 토 일,12:10,13:20,2019-03-31 ~ 2019-10-26,12:10,12시,2019-10-23
885,아시아나항공,OZ8922,제주,서울/김포,월 화 수 목 금 토 일,12:10,13:20,2019-03-31 ~ 2019-10-26,12:10,12시,2019-10-16
886,아시아나항공,OZ8922,제주,서울/김포,월 화 수 목 금 토 일,12:10,13:20,2019-03-31 ~ 2019-10-26,12:10,12시,2019-10-24
887,아시아나항공,OZ8922,제주,서울/김포,월 화 수 목 금 토 일,12:10,13:20,2019-03-31 ~ 2019-10-26,12:10,12시,2019-10-17
888,아시아나항공,OZ8922,제주,서울/김포,월 화 수 목 금 토 일,12:10,13:20,2019-03-31 ~ 2019-10-26,12:10,12시,2019-10-25
889,아시아나항공,OZ8922,제주,서울/김포,월 화 수 목 금 토 일,12:10,13:20,2019-03-31 ~ 2019-10-26,12:10,12시,2019-10-18
890,아시아나항공,OZ8922,제주,서울/김포,월 화 수 목 금 토 일,12:10,13:20,2019-03-31 ~ 2019-10-26,12:10,12시,2019-10-26
891,아시아나항공,OZ8922,제주,서울/김포,월 화 수 목 금 토 일,12:10,13:20,2019-03-31 ~ 2019-10-26,12:10,12시,2019-10-19
892,아시아나항공,OZ8922,제주,서울/김포,월 화 수 목 금 토 일,12:10,13:20,2019-03-31 ~ 2019-10-26,12:10,12시,2019-10-20
893,티웨이항공,TW716,제주,서울/김포,  화   목   토  ,12:15,13:25,2019-03-31 ~ 2019-10-26,12:15,12시,2019-10-22
894,티웨이항공,TW716,제주,서울/김포,  화   목   토  ,12:15,13:25,2019-03-31 ~ 2019-10-26,12:15,12시,2019-10-15
895,티웨이항공,TW716,제주,서울/김포,  화   목   토  ,12:15,13:25,2019-03-31 ~ 2019-10-26,12:15,12시,2019-10-24
896,티웨이항공,TW716,제주,서울/김포,  화   목   토  ,12:15,13:25,2019-03-31 ~ 2019-10-26,12:15,12시,2019-10-17
897,티웨이항공,TW716,제주,서울/김포,  화   목   토  ,12:15,13:25,2019-03-31 ~ 2019-10-26,12:15,12시,2019-10-26
898,티웨이항공,TW716,제주,서울/김포,  화   목   토  ,12:15,13:25,2019-03-31 ~ 2019-10-26,12:15,12시,2019-10-19
899,제주항공,7C154,제주,서울/김포,월 화 수 목 금 토 일,12:20,13:30,2019-10-13 ~ 2019-10-26,12:20,12시,2019-10-21
900,제주항공,7C154,제주,서울/김포,월 화 수 목 금 토 일,12:20,13:30,2019-10-13 ~ 2019-10-26,12:20,12시,2019-10-22
901,제주항공,7C154,제주,서울/김포,월 화 수 목 금 토 일,12:20,13:30,2019-10-13 ~ 2019-10-26,12:20,12시,2019-10-15
902,제주항공,7C154,제주,서울/김포,월 화 수 목 금 토 일,12:20,13:30,2019-10-13 ~ 2019-10-26,12:20,12시,2019-10-23
903,제주항공,7C154,제주,서울/김포,월 화 수 목 금 토 일,12:20,13:30,2019-10-13 ~ 2019-10-26,12:20,12시,2019-10-16
904,제주항공,7C154,제주,서울/김포,월 화 수 목 금 토 일,12:20,13:30,2019-10-13 ~ 2019-10-26,12:20,12시,2019-10-24
905,제주항공,7C154,제주,서울/김포,월 화 수 목 금 토 일,12:20,13:30,2019-10-13 ~ 2019-10-26,12:20,12시,2019-10-17
906,제주항공,7C154,제주,서울/김포,월 화 수 목 금 토 일,12:20,13:30,2019-10-13 ~ 2019-10-26,12:20,12시,2019-10-25
907,제주항공,7C154,제주,서울/김포,월 화 수 목 금 토 일,12:20,13:30,2019-10-13 ~ 2019-10-26,12:20,12시,2019-10-18
908,제주항공,7C154,제주,서울/김포,월 화 수 목 금 토 일,12:20,13:30,2019-10-13 ~ 2019-10-26,12:20,12시,2019-10-26
909,제주항공,7C154,제주,서울/김포,월 화 수 목 금 토 일,12:20,13:30,2019-10-13 ~ 2019-10-26,12:20,12시,2019-10-19
910,제주항공,7C154,제주,서울/김포,월 화 수 목 금 토 일,12:20,13:30,2019-10-13 ~ 2019-10-26,12:20,12시,2019-10-20
911,대한항공,KE1954,제주,청주,월   수   금   일,12:30,13:35,2019-03-31 ~ 2019-10-25,12:30,12시,2019-10-21
912,대한항공,KE1954,제주,청주,월   수   금   일,12:30,13:35,2019-03-31 ~ 2019-10-25,12:30,12시,2019-10-23
913,대한항공,KE1954,제주,청주,월   수   금   일,12:30,13:35,2019-03-31 ~ 2019-10-25,12:30,12시,2019-10-16
914,대한항공,KE1954,제주,청주,월   수   금   일,12:30,13:35,2019-03-31 ~ 2019-10-25,12:30,12시,2019-10-25
915,대한항공,KE1954,제주,청주,월   수   금   일,12:30,13:35,2019-03-31 ~ 2019-10-25,12:30,12시,2019-10-18
916,대한항공,KE1954,제주,청주,월   수   금   일,12:30,13:35,2019-03-31 ~ 2019-10-25,12:30,12시,2019-10-20
917,진에어,LJ316,제주,서울/김포,월 화 수 목 금 토 일,12:30,13:45,2019-06-10 ~ 2019-10-26,12:30,12시,2019-10-21
918,진에어,LJ316,제주,서울/김포,월 화 수 목 금 토 일,12:30,13:45,2019-06-10 ~ 2019-10-26,12:30,12시,2019-10-22
919,진에어,LJ316,제주,서울/김포,월 화 수 목 금 토 일,12:30,13:45,2019-06-10 ~ 2019-10-26,12:30,12시,2019-10-15
920,진에어,LJ316,제주,서울/김포,월 화 수 목 금 토 일,12:30,13:45,2019-06-10 ~ 2019-10-26,12:30,12시,2019-10-23
921,진에어,LJ316,제주,서울/김포,월 화 수 목 금 토 일,12:30,13:45,2019-06-10 ~ 2019-10-26,12:30,12시,2019-10-16
922,진에어,LJ316,제주,서울/김포,월 화 수 목 금 토 일,12:30,13:45,2019-06-10 ~ 2019-10-26,12:30,12시,2019-10-24
923,진에어,LJ316,제주,서울/김포,월 화 수 목 금 토 일,12:30,13:45,2019-06-10 ~ 2019-10-26,12:30,12시,2019-10-17
924,진에어,LJ316,제주,서울/김포,월 화 수 목 금 토 일,12:30,13:45,2019-06-10 ~ 2019-10-26,12:30,12시,2019-10-25
925,진에어,LJ316,제주,서울/김포,월 화 수 목 금 토 일,12:30,13:45,2019-06-10 ~ 2019-10-26,12:30,12시,2019-10-18
926,진에어,LJ316,제주,서울/김포,월 화 수 목 금 토 일,12:30,13:45,2019-06-10 ~ 2019-10-26,12:30,12시,2019-10-26
927,진에어,LJ316,제주,서울/김포,월 화 수 목 금 토 일,12:30,13:45,2019-06-10 ~ 2019-10-26,12:30,12시,2019-10-19
928,진에어,LJ316,제주,서울/김포,월 화 수 목 금 토 일,12:30,13:45,2019-06-10 ~ 2019-10-26,12:30,12시,2019-10-20
929,아시아나항공,OZ8924,제주,서울/김포,월 화 수 목 금 토 일,12:35,13:45,2019-03-31 ~ 2019-10-26,12:35,12시,2019-10-21
930,아시아나항공,OZ8924,제주,서울/김포,월 화 수 목 금 토 일,12:35,13:45,2019-03-31 ~ 2019-10-26,12:35,12시,2019-10-22
931,아시아나항공,OZ8924,제주,서울/김포,월 화 수 목 금 토 일,12:35,13:45,2019-03-31 ~ 2019-10-26,12:35,12시,2019-10-15
932,아시아나항공,OZ8924,제주,서울/김포,월 화 수 목 금 토 일,12:35,13:45,2019-03-31 ~ 2019-10-26,12:35,12시,2019-10-23
933,아시아나항공,OZ8924,제주,서울/김포,월 화 수 목 금 토 일,12:35,13:45,2019-03-31 ~ 2019-10-26,12:35,12시,2019-10-16
934,아시아나항공,OZ8924,제주,서울/김포,월 화 수 목 금 토 일,12:35,13:45,2019-03-31 ~ 2019-10-26,12:35,12시,2019-10-24
935,아시아나항공,OZ8924,제주,서울/김포,월 화 수 목 금 토 일,12:35,13:45,2019-03-31 ~ 2019-10-26,12:35,12시,2019-10-17
936,아시아나항공,OZ8924,제주,서울/김포,월 화 수 목 금 토 일,12:35,13:45,2019-03-31 ~ 2019-10-26,12:35,12시,2019-10-25
937,아시아나항공,OZ8924,제주,서울/김포,월 화 수 목 금 토 일,12:35,13:45,2019-03-31 ~ 2019-10-26,12:35,12시,2019-10-18
938,아시아나항공,OZ8924,제주,서울/김포,월 화 수 목 금 토 일,12:35,13:45,2019-03-31 ~ 2019-10-26,12:35,12시,2019-10-26
939,아시아나항공,OZ8924,제주,서울/김포,월 화 수 목 금 토 일,12:35,13:45,2019-03-31 ~ 2019-10-26,12:35,12시,2019-10-19
940,아시아나항공,OZ8924,제주,서울/김포,월 화 수 목 금 토 일,12:35,13:45,2019-03-31 ~ 2019-10-26,12:35,12시,2019-10-20
941,진에어,LJ564,제주,부산/김해,    수     토  ,12:40,13:40,2019-06-24 ~ 2019-10-26,12:40,12시,2019-10-23
942,진에어,LJ564,제주,부산/김해,    수     토  ,12:40,13:40,2019-06-24 ~ 2019-10-26,12:40,12시,2019-10-16
943,진에어,LJ564,제주,부산/김해,    수     토  ,12:40,13:40,2019-06-24 ~ 2019-10-26,12:40,12시,2019-10-26
